"","q5r1","q56","TechAttitudeMean","TechUseSocialMean","ShoppingAttitudeMean","SocialWebMean","RadioWebMean","VideoWebMean","LeaderMean","TVApp","NewsApp","Music","Entertainment","Gaming","SocialNet","ShoppingApp","OtherApps","Clusters","age"
"1631",1,12,3.2,2.25,3.90909090909091,3.25,3.25,3.25,2.58333333333333,0,1,1,0,1,1,0,0,"2",2
"1632",0,7,2.4,2.75,2,1.5,2.75,2,2.33333333333333,1,1,0,1,1,1,1,0,"4",3
"1633",1,7,2.8,2.75,4.90909090909091,2.75,3.75,2.75,1.66666666666667,1,0,1,1,0,1,0,1,"3",5
"1634",1,7,1.8,1.5,3.54545454545455,2.25,3.25,2.5,1.66666666666667,1,2,1,1,1,1,1,0,"4",4
"1635",0,14,3,3,3,2,2,2,2.5,0,0,1,1,1,0,0,0,"3",2
"1636",1,2,3.4,3.75,2.54545454545455,2.5,2.25,2.25,2.83333333333333,0,0,0,0,0,0,1,0,"1",2
"1637",1,8,2.8,2.75,2.81818181818182,3.25,2.75,2.5,2.16666666666667,0,0,1,0,1,1,1,0,"2",3
"1638",1,1,2,3.25,2.81818181818182,3.25,4,4,2.25,0,1,1,0,0,1,0,0,"1",3
"1639",0,14,3,2,4.36363636363636,2.75,3.5,3,2,0,0,1,0,0,1,0,1,"3",9
"1640",1,12,1.8,2,2,2.75,3.25,2.75,1.66666666666667,1,0,0,1,1,1,0,0,"1",2
"1641",1,7,2.4,2.75,3.63636363636364,2.25,3.25,2.5,2.08333333333333,0,0,0,1,0,1,0,0,"1",5
"1642",0,13,2,2.25,2.45454545454545,2.75,3.25,2.25,1.66666666666667,2,1,1,1,1,1,1,0,"4",6
"1643",1,3,1.8,1.5,3.09090909090909,1.75,1.5,1.5,1.5,0,2,1,1,1,1,0,0,"2",2
"1644",0,12,1.6,1.75,1.27272727272727,2,3,2.5,1.33333333333333,2,2,1,1,1,1,1,0,"4",3
"1645",0,11,2.2,2.5,2,3.25,3,3,2.16666666666667,1,1,1,1,1,1,0,0,"2",2
"1646",0,12,2.4,2.5,3.27272727272727,2.5,3.75,2.25,2.33333333333333,0,2,1,0,1,1,1,1,"3",6
"1647",1,13,2.6,4,3.72727272727273,2.75,3,2,2.41666666666667,2,2,0,1,1,1,0,0,"2",2
"1648",1,12,3.6,1.75,3.45454545454545,2.75,3.75,2.5,2,0,2,1,1,1,1,0,0,"2",6
"1649",1,8,3,3,3,1,1,1,2.5,2,2,1,1,1,1,0,0,"4",5
"1650",0,7,1.4,2.25,1.54545454545455,1.25,2.25,2,1.58333333333333,2,1,0,0,1,1,1,0,"4",8
"1651",1,9,3.2,2.25,3.18181818181818,3,3.25,3.5,2,0,1,0,0,1,1,0,1,"3",5
"1652",0,14,3,3,3.18181818181818,2.5,2.75,2.5,2.5,1,2,1,1,1,1,1,0,"4",6
"1653",0,7,3,2.5,3.54545454545455,3,3,2.25,2.08333333333333,0,2,1,1,1,1,1,0,"4",5
"1654",1,11,2.2,1.5,1.90909090909091,1.5,3,2.5,1.66666666666667,1,2,1,1,1,1,1,0,"4",7
"1655",0,8,2.6,2.5,2.45454545454545,2,2,2,2,1,0,1,1,1,0,0,0,"3",4
"1656",0,1,3.4,3.25,2.27272727272727,3.25,3.5,3.5,2.83333333333333,2,1,1,1,1,1,1,0,"4",2
"1657",1,7,2.6,3.25,2.72727272727273,2.75,2.75,3.5,2.25,0,1,0,1,1,1,1,0,"4",8
"1658",0,3,3.2,2.75,2.72727272727273,3.25,3.75,2.75,2.16666666666667,0,1,0,1,1,1,0,0,"1",2
"1659",1,7,1.8,2,2.90909090909091,3.25,3.5,3.5,1.33333333333333,0,1,1,0,1,1,0,0,"2",4
"1660",1,7,3.8,3.25,3.09090909090909,3,2,2.75,2.5,0,1,0,0,0,1,0,0,"1",4
"1661",0,9,3.2,2.5,2.36363636363636,3,3.25,3.25,2.08333333333333,0,1,0,0,1,1,0,0,"1",5
"1662",0,2,2.8,3.25,4.09090909090909,3.75,3.5,3,3,0,0,1,0,0,0,0,0,"3",2
"1663",1,12,3.2,2,4,3.25,3.5,3.25,2.16666666666667,0,1,1,1,1,1,1,0,"4",7
"1664",0,7,3.8,4.25,4.45454545454545,3.5,2.75,3.75,3.33333333333333,0,1,1,0,0,1,0,0,"1",3
"1665",0,12,2.6,2,3.72727272727273,2.5,4,2,2.08333333333333,0,0,1,1,1,1,0,0,"2",5
"1666",0,4,2.6,2.5,2.45454545454545,2.75,2.25,2,1.91666666666667,0,1,1,1,1,1,0,0,"2",2
"1667",0,8,2.6,3,4.09090909090909,3.25,3,3.5,2.5,0,2,1,0,0,1,0,0,"3",6
"1668",1,9,2.4,3,2.54545454545455,3.25,4,3.25,2.25,0,0,0,0,1,1,1,0,"1",5
"1669",0,9,1.8,2,4.36363636363636,3.25,3.25,2.75,1.58333333333333,0,2,1,0,1,1,0,0,"2",5
"1670",0,6,3.4,3.25,3.27272727272727,2.75,3.25,3,2.91666666666667,0,2,1,1,1,1,1,0,"4",3
"1671",1,5,2.4,2.5,3.18181818181818,3.25,3,2.25,2.33333333333333,0,1,1,0,1,1,0,0,"2",3
"1672",1,10,2.8,2.5,1.63636363636364,2.25,2,2.5,2.08333333333333,2,2,1,1,1,1,1,0,"4",9
"1673",0,12,3.8,2.5,3.09090909090909,3.5,3.75,2.75,3.16666666666667,0,0,1,0,0,0,0,0,"3",2
"1674",0,5,1.8,2,3.18181818181818,1.5,2.5,2.25,1.66666666666667,2,2,0,1,1,1,1,0,"4",5
"1675",1,5,3.2,2.75,2.45454545454545,2.75,2.5,3,2.25,1,1,1,1,0,1,1,0,"4",8
"1676",0,2,1.8,1.75,1.36363636363636,1.75,2,2.5,1.33333333333333,0,0,1,1,1,0,1,0,"3",2
"1677",0,5,2.6,3.5,4.09090909090909,3.5,2.75,3.5,2.08333333333333,0,1,0,0,0,0,0,0,"3",2
"1678",0,14,3.8,3.25,3,2.5,3.75,2.5,2.75,0,2,1,0,1,1,1,0,"4",9
"1679",1,5,2.2,3.5,1.72727272727273,2,1.5,2.5,2.16666666666667,2,2,1,0,1,1,1,0,"4",9
"1680",1,14,3.6,3.25,3.54545454545455,4,3.75,4,3,0,2,0,0,0,0,0,0,"3",9
"1681",0,4,3.8,2.5,3.18181818181818,1.75,3,2.25,3,0,0,0,0,1,1,1,0,"1",3
"1682",1,7,2.8,2.25,2.90909090909091,3,3.5,2.5,2.33333333333333,0,0,1,1,0,1,0,0,"1",4
"1683",1,11,2.8,2.5,3.36363636363636,4,3.5,3,2.33333333333333,0,2,1,1,1,0,1,0,"3",5
"1684",1,9,1.4,1.25,2.27272727272727,2,3,2.25,1.16666666666667,1,1,0,0,0,1,1,0,"3",6
"1685",1,8,3,3.25,2.45454545454545,2.25,2.75,2.5,2.33333333333333,0,2,1,1,1,1,1,0,"4",6
"1686",1,1,1,2.25,2.27272727272727,2.75,4,2.5,1.33333333333333,0,0,1,1,0,1,0,1,"3",2
"1687",0,4,2.8,2.5,3.63636363636364,3.25,3.25,2.5,2.16666666666667,1,0,1,0,1,1,0,0,"2",2
"1688",0,5,3,2,3.09090909090909,2.75,3.5,3,2.08333333333333,1,2,1,1,1,1,1,0,"4",4
"1689",1,8,3.2,2.25,2.27272727272727,3,3.25,3.5,2.25,0,2,1,1,1,1,0,0,"2",2
"1690",0,3,2.4,2.25,3.27272727272727,2.25,3.5,1.25,2.25,0,1,1,1,1,1,1,0,"4",2
"1691",0,9,2,2.75,2,2.5,2.75,3.25,2.25,1,1,1,0,0,1,0,0,"3",7
"1692",0,4,3,3,3,3,3.25,3.5,2.5,0,1,0,0,0,1,0,0,"1",5
"1693",0,12,3.2,1,4.72727272727273,2.75,2.75,2.5,1.91666666666667,1,2,1,0,1,1,0,0,"2",5
"1694",1,12,1.8,2.25,1.54545454545455,1.25,1.75,1.25,1.75,2,2,1,1,1,1,1,0,"4",2
"1695",1,14,2.4,2.25,2.90909090909091,3.25,3.25,2.5,1.83333333333333,1,2,1,1,1,1,1,0,"4",5
"1696",0,5,2.4,3,1.90909090909091,2.25,2,1.5,3,1,0,1,0,1,1,0,0,"2",2
"1697",0,7,2.4,2.5,2.45454545454545,1.25,2.5,1.5,1.91666666666667,1,1,1,1,1,1,1,0,"4",2
"1698",1,12,2.8,1.75,2.72727272727273,2.5,3.75,3.5,1.58333333333333,1,1,1,0,1,1,0,0,"2",6
"1699",1,9,2.4,2.75,2.90909090909091,3.25,3.75,2.5,2.41666666666667,0,1,1,1,1,1,0,0,"2",2
"1700",1,8,2.4,3.5,3.18181818181818,3.25,3.75,3,2.58333333333333,0,0,1,0,1,1,1,0,"2",5
"1701",1,6,2.4,2.75,3.45454545454545,2.5,4,2.5,2.16666666666667,0,2,1,0,1,1,0,1,"3",3
"1702",1,8,3,3,3,2,2,2,2.5,1,0,0,1,1,0,1,0,"3",4
"1703",0,13,2.2,2.75,2.81818181818182,1.75,3.25,1.25,1.91666666666667,1,0,1,1,1,1,1,1,"3",6
"1704",1,6,2.6,4.25,4.45454545454545,3.25,3.75,2.75,2.25,0,1,0,0,1,1,0,0,"1",4
"1705",1,6,2.4,3,2.36363636363636,2.75,3.25,3.5,2.25,0,0,1,0,0,1,1,0,"3",3
"1706",0,1,2.6,3,3.27272727272727,2,2.75,1.75,2.25,1,2,1,1,1,1,1,0,"4",6
"1707",0,14,3.6,3.25,3.18181818181818,3.5,3.75,3.5,3,0,2,1,0,0,1,1,0,"3",7
"1708",1,14,1,1,1.36363636363636,1,1.75,1.25,0.833333333333333,2,2,1,1,1,1,1,0,"4",5
"1709",1,8,2.6,2.75,2.90909090909091,2.5,1.75,2,2.41666666666667,2,2,1,1,1,1,1,0,"4",4
"1710",0,9,2.8,2.25,1.90909090909091,2.75,2.75,3.5,1.66666666666667,0,1,1,1,1,1,1,0,"4",10
"1711",0,14,4,3.25,4.27272727272727,3.75,3.75,2.75,3,0,0,0,0,0,0,0,0,"3",5
"1712",1,14,2.2,3,1.54545454545455,2.5,3.25,3.25,2,0,0,0,0,0,1,0,0,"1",4
"1713",0,7,2.4,3.25,2.63636363636364,3.25,4,2.75,2.33333333333333,0,0,0,0,0,1,0,0,"1",2
"1714",0,14,4.6,2.25,4.18181818181818,4,3.75,3.5,2.66666666666667,0,0,1,1,1,0,0,0,"3",1
"1715",0,14,2.6,4.25,3.45454545454545,3.25,3.5,2.75,3.16666666666667,0,1,1,0,1,0,0,0,"3",8
"1716",1,11,1.4,1.5,1.81818181818182,1.75,2.75,1.25,1.25,0,2,1,1,1,1,1,0,"4",2
"1717",1,14,3.2,1.75,2.27272727272727,2.25,3.25,2.75,2,0,2,1,0,0,1,1,1,"3",9
"1718",1,6,2.6,2.5,2.63636363636364,2.5,1.5,1.5,1.83333333333333,1,1,1,1,1,0,1,0,"4",2
"1719",0,12,2.4,1.75,2.63636363636364,2,3.5,2.5,1.91666666666667,0,1,1,1,1,1,0,0,"2",6
"1720",0,10,3,2.25,4.36363636363636,4,4,3,2.5,0,0,0,0,0,0,0,0,"3",7
"1721",1,12,1.8,1.5,1.72727272727273,1,2,1.5,1.16666666666667,2,2,1,1,1,1,1,0,"4",5
"1722",0,7,3.4,2.5,3.45454545454545,3.25,4,3.5,2.75,0,1,0,0,0,1,0,0,"1",7
"1723",1,6,3.4,2,2.54545454545455,2.5,3,3.25,2,0,0,0,1,1,1,0,0,"1",8
"1724",0,3,2.4,2.25,2.36363636363636,2.5,3.75,3.5,1.83333333333333,0,1,0,0,0,1,0,0,"1",5
"1725",1,7,3.2,2.25,2.90909090909091,2,3.25,2.25,2,0,0,1,0,1,1,1,0,"2",3
"1726",1,6,2,2.5,3.27272727272727,2.5,3.25,3,1.66666666666667,0,0,0,0,1,1,1,0,"1",4
"1727",0,10,1.6,1,1.36363636363636,2,2,3.25,1.08333333333333,1,1,1,1,1,1,1,0,"4",2
"1728",1,5,3,2.75,2.81818181818182,2,3.5,3,2.41666666666667,1,1,1,0,1,1,0,0,"2",4
"1729",0,5,3,3.5,3.18181818181818,2,3.5,2,2.66666666666667,0,2,1,0,1,1,1,0,"2",4
"1730",1,8,1.6,1,2.27272727272727,2,3.75,2.75,1.25,2,2,1,1,1,1,1,0,"4",4
"1731",1,7,1.6,1.5,1.63636363636364,1,1,1,1.16666666666667,1,1,0,1,1,1,1,0,"4",3
"1732",1,9,3.2,2.25,3.09090909090909,3,3,3.25,2.33333333333333,0,2,0,1,1,1,1,0,"4",5
"1733",0,10,2.6,3,3.09090909090909,2.75,3,2.5,2.25,0,2,1,1,1,1,1,0,"4",6
"1734",0,6,3,2.25,1.54545454545455,3,3.25,2.75,2.08333333333333,1,0,0,0,1,1,1,0,"1",2
"1735",1,5,2.8,2.75,4.09090909090909,3,3.75,3.25,2.16666666666667,0,1,0,0,0,1,0,0,"1",9
"1736",0,5,1.6,2.25,3.09090909090909,1.75,1.75,1.75,2.08333333333333,2,2,1,1,1,1,1,0,"4",2
"1737",1,1,2.4,2.75,2.54545454545455,2.25,3,2.5,2.16666666666667,0,0,0,0,1,1,1,0,"1",2
"1738",1,8,3.2,3,3.09090909090909,3.25,3.5,3.5,2.5,0,1,1,0,1,1,1,0,"2",4
"1739",0,7,3,2,2.72727272727273,2,3.5,1.75,2.08333333333333,1,1,1,1,1,1,1,0,"4",3
"1740",1,9,2.6,2.75,2,2,3.25,3.25,2.33333333333333,0,0,0,0,0,1,0,0,"1",4
"1741",0,6,2.8,3,2.18181818181818,2.5,2.5,3.25,2.33333333333333,0,0,1,0,1,1,1,0,"2",2
"1742",1,9,2.8,2,4.36363636363636,3.25,3.5,3,2.41666666666667,0,1,0,1,1,1,0,0,"1",2
"1743",1,6,4,2.25,2.90909090909091,3.25,3.25,3,2,1,1,1,0,1,1,1,0,"2",1
"1744",1,9,2.2,2.5,3,2.25,4,2,1.91666666666667,0,1,1,0,1,1,0,1,"3",3
"1745",1,9,2.8,3.25,3.09090909090909,3.25,3.5,3.25,2.5,0,0,1,0,0,1,0,1,"3",5
"1746",0,14,3,2.75,4.36363636363636,3.25,3.25,2.75,2.41666666666667,0,1,1,0,0,1,0,0,"3",6
"1747",1,5,2.8,3,3.27272727272727,2.75,3.75,2.5,2.5,1,0,1,1,1,1,1,0,"4",3
"1748",1,4,3.2,3,3.18181818181818,3.25,3.25,2.5,2.58333333333333,0,0,0,0,0,1,0,0,"1",2
"1749",0,1,6,4.25,4.63636363636364,3.25,4,4,4.16666666666667,0,0,0,0,0,0,0,0,"1",2
"1750",1,7,2.8,3,3.63636363636364,2.75,3.75,2.5,2.25,1,0,1,1,0,1,1,0,"1",6
"1751",1,8,2.2,3,3.54545454545455,3.25,3.5,4,2.08333333333333,0,0,1,0,1,1,1,0,"2",5
"1752",1,13,2.4,2,2.54545454545455,2.5,3.5,3,1.75,0,0,0,0,1,1,0,0,"1",3
"1753",0,14,2.2,2,3.18181818181818,4,4,3.5,2.16666666666667,0,0,1,0,1,0,0,0,"3",8
"1754",1,11,2.8,2.75,3,2.5,3.5,2.75,2.08333333333333,0,0,0,1,1,1,1,0,"4",3
"1755",0,14,2.4,1.75,3.18181818181818,2.25,3.5,3,1.83333333333333,0,1,1,0,1,1,0,0,"2",5
"1756",1,14,2.2,2.75,2.45454545454545,1,1.25,1.5,2.08333333333333,2,2,1,1,1,1,1,0,"4",8
"1757",0,11,2.8,2.5,3,2.5,3.25,2,2.25,0,2,0,0,0,1,0,0,"1",5
"1758",1,7,3.2,2.75,3.18181818181818,2.5,2,1.5,2.08333333333333,0,1,1,1,1,0,1,0,"4",4
"1759",1,4,2.6,2.5,2.72727272727273,3.25,3.25,3.25,2.08333333333333,0,1,0,0,1,1,1,0,"1",5
"1760",0,14,2.8,2.75,3.81818181818182,3.25,2.75,3.25,2.25,0,1,1,0,1,1,1,0,"4",8
"1761",0,10,3.4,2.25,3.81818181818182,3,3.75,3.25,2.66666666666667,0,2,1,1,0,1,1,0,"3",7
"1762",0,7,3.4,2.25,2.81818181818182,3,3.75,3,2.25,1,0,1,0,1,1,1,0,"1",2
"1763",1,7,1.8,1.75,2.90909090909091,3.25,3.25,3.75,1.66666666666667,0,1,1,1,1,1,0,0,"2",6
"1764",0,7,3.2,2.25,4,4,3,2.5,2.66666666666667,0,2,0,0,1,0,1,0,"3",6
"1765",0,13,2.8,1.5,2,2.5,3.25,2.5,2.08333333333333,0,0,1,0,1,1,0,0,"2",4
"1766",1,6,2,2.75,3.90909090909091,3.25,3.25,4,2.08333333333333,0,0,1,0,1,1,0,0,"2",2
"1767",1,11,2.8,3.25,2.90909090909091,2.75,1.75,1.75,2.33333333333333,1,2,1,1,1,1,1,0,"4",4
"1768",0,7,6,5,2.18181818181818,3.25,3.75,3.25,4.66666666666667,1,1,1,0,1,1,0,0,"2",4
"1769",0,8,3.4,3.5,3.09090909090909,3.25,3.25,3.25,3,0,0,0,0,1,1,0,0,"1",2
"1770",1,8,3.8,4.25,3.90909090909091,3.25,3.75,3.5,3.33333333333333,0,0,1,0,0,1,0,0,"1",5
"1771",0,1,1.8,2.75,3.54545454545455,2.75,3.25,3.25,2.08333333333333,0,0,0,0,1,0,0,0,"3",4
"1772",0,13,2.4,4,2.54545454545455,2.75,3.75,3,2.25,0,1,0,0,1,1,0,0,"1",9
"1773",1,12,2.6,3.5,4.09090909090909,2.75,3.75,2.5,2.66666666666667,0,1,0,0,1,1,0,0,"1",2
"1774",1,3,3.8,2.5,4.18181818181818,2.25,3.25,2.75,2.58333333333333,0,1,1,0,1,1,1,0,"2",3
"1775",1,6,1.8,1.75,3.36363636363636,1,2,1.75,1.41666666666667,0,0,0,0,1,1,1,0,"4",7
"1776",0,4,2,2.5,2.54545454545455,3,2.75,3.25,1.58333333333333,2,2,1,1,1,1,1,1,"3",2
"1777",1,14,3.2,2.5,3.63636363636364,2.25,3.75,2.5,2.08333333333333,0,1,1,0,0,1,1,0,"3",4
"1778",1,7,2,3.25,3.09090909090909,2.75,3.25,3.25,2.41666666666667,1,0,0,0,0,1,0,0,"1",2
"1779",0,5,3.6,2.5,1.36363636363636,3.25,3.5,3.25,2.5,0,0,1,1,1,0,1,0,"3",3
"1780",1,12,3.4,3,2.90909090909091,2,2,2,2.5,1,1,0,0,1,1,1,0,"2",4
"1781",1,5,1.8,2.5,2.72727272727273,2.75,2.75,2.5,1.66666666666667,0,1,0,0,1,1,0,0,"1",5
"1782",1,7,3,2.75,3.27272727272727,4,4,2,2.66666666666667,2,1,1,1,0,0,1,1,"3",10
"1783",0,4,3.6,2.25,3.09090909090909,3.25,3.25,2.75,2.5,0,0,1,1,1,1,0,0,"2",3
"1784",1,9,3,2.25,2.90909090909091,2.5,3,2.5,2.08333333333333,0,1,1,0,1,1,0,0,"2",3
"1785",1,7,1.6,2.75,2.09090909090909,3.25,3.25,3.25,1.66666666666667,0,1,1,1,1,1,1,0,"4",2
"1786",1,4,2.8,2,3.36363636363636,3.25,3.25,3,1.91666666666667,0,0,1,1,1,1,1,0,"4",3
"1787",1,4,2.4,2.5,3.27272727272727,3.25,3.25,2.75,2.33333333333333,0,0,1,0,1,1,0,0,"2",7
"1788",0,8,2.6,3,2.54545454545455,2.25,2.75,2.5,2.08333333333333,0,2,1,1,1,1,1,0,"4",3
"1789",0,10,2.2,2.25,2,2,3.25,2,1.75,1,2,1,0,1,1,0,0,"2",2
"1790",0,4,1.8,2,1.63636363636364,1.25,3.5,2,1.5,1,2,1,1,1,1,1,0,"4",7
"1791",0,6,1,1,1,2.5,2.5,2.75,0.833333333333333,0,1,1,0,1,1,1,0,"4",2
"1792",0,6,2,2.5,3.09090909090909,2.75,3.25,2.75,2,0,1,0,0,1,1,0,0,"1",2
"1793",1,10,1.8,2.25,3,2,2.75,2.25,1.91666666666667,0,1,0,1,1,1,1,0,"4",5
"1794",0,4,2.6,3.25,3.36363636363636,3.25,4,4,2.08333333333333,1,2,0,0,1,1,1,0,"1",5
"1795",1,7,2.4,1,2.36363636363636,3.25,4,4,1.41666666666667,0,0,0,0,1,1,0,0,"1",7
"1796",0,6,3,2.25,2.90909090909091,3.25,3.75,3.5,2.33333333333333,0,1,1,1,1,1,1,1,"3",8
"1797",0,12,4,4,2.18181818181818,3.25,3.75,3.5,3.33333333333333,1,1,1,0,1,1,0,0,"2",7
"1798",0,7,2.6,1.5,3,3.25,3.25,3,2,0,1,1,1,1,1,0,0,"2",4
"1799",0,14,2.4,2.25,2.27272727272727,4,3.25,3.75,2.41666666666667,0,0,0,0,0,0,0,0,"3",5
"1800",1,7,2,1,2,2.75,2,1.75,1.58333333333333,0,2,1,0,1,1,1,0,"2",2
