"caseID","q1","q2r1","q2r2","q2r3","q2r4","q2r5","q2r6","q2r7","q2r8","q2r9","q2r10","q4r1","q4r2","q4r3","q4r4","q4r5","q4r6","q4r7","q4r8","q4r9","q4r10","q4r11","q5r1","q11","q12","q13r1","q13r2","q13r3","q13r4","q13r5","q13r6","q13r7","q13r8","q13r9","q13r10","q13r11","q13r12","q24r1","q24r2","q24r3","q24r4","q24r5","q24r6","q24r7","q24r8","q24r9","q24r10","q24r11","q24r12","q25r1","q25r2","q25r3","q25r4","q25r5","q25r6","q25r7","q25r8","q25r9","q25r10","q25r11","q25r12","q26r18","q26r3","q26r4","q26r5","q26r6","q26r7","q26r8","q26r9","q26r10","q26r11","q26r12","q26r13","q26r14","q26r15","q26r16","q26r17","q48","q49","q50r1","q50r2","q50r3","q50r4","q50r5","q54","q55","q56","q57"
2288,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,4,5,1,2,3,2,4,2,4,4,4,3,2,4,3,1,1,2,3,2,2,4,2,3,4,5,3,4,1,2,4,5,2,3,2,1,2,2,5,1,2,2,3,5,3,4,3,3,5,5,4,3,1,3,4,1,1,0,0,0,0,1,2,7,1
1937,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,4,3,1,4,4,1,1,1,1,4,4,4,4,4,4,2,2,4,4,1,2,2,4,3,3,2,3,3,3,3,1,4,3,2,3,2,3,3,5,2,3,3,4,5,3,3,2,6,2,2,3,3,5,3,4,2,1,0,0,0,0,6,1,6,1
588,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1,4,4,4,4,1,4,4,4,4,4,1,4,4,4,3,3,2,2,3,4,3,3,4,4,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,2,3,3,2,2,3,2,3,3,3,4,3,4,3,0,0,1,0,0,2,1,4,2
246,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,3,3,1,2,1,1,2,1,1,1,1,3,3,1,4,1,1,4,1,1,1,2,5,2,3,2,1,3,1,1,2,6,3,3,3,1,3,3,4,1,1,1,1,4,1,1,1,1,3,3,3,1,4,1,3,4,0,0,0,1,1,1,2,3,1
945,3,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,3,4,1,3,4,2,1,1,3,2,1,2,3,1,3,2,3,3,2,1,1,2,3,2,2,2,3,1,2,2,2,2,3,4,1,3,1,2,3,2,3,1,2,2,4,2,3,2,3,2,2,2,2,2,4,3,0,1,0,0,0,2,2,7,2
586,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2,3,3,4,4,1,4,2,4,4,4,2,4,4,3,1,4,2,4,4,3,2,5,3,2,1,3,2,3,3,3,4,3,4,3,2,1,1,4,2,3,3,3,5,4,3,4,2,2,4,4,2,4,4,6,1,0,1,0,0,0,1,2,11,2
839,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,6,1,4,4,2,4,1,4,4,2,4,4,4,4,5,2,4,2,3,4,4,4,3,4,4,1,1,4,3,3,6,2,2,2,2,4,3,3,2,2,4,5,3,5,3,6,6,6,5,3,2,3,4,3,3,1,0,0,0,0,1,2,2,1
1351,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,5,1,4,4,1,4,1,1,4,4,4,2,4,6,1,3,2,6,1,1,1,2,2,3,3,1,1,2,3,1,6,2,1,1,1,1,2,3,2,2,3,5,2,4,1,4,6,2,1,3,2,4,3,2,2,1,0,0,0,0,1,2,13,NA
1885,9,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,5,1,4,4,2,4,1,4,4,4,1,4,1,6,2,1,2,3,1,1,2,3,2,3,2,3,3,2,2,2,6,2,5,2,1,4,3,4,1,3,3,4,4,4,1,3,3,4,5,4,3,4,1,3,4,0,0,0,0,1,1,2,4,1
1102,8,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,4,4,1,2,4,1,4,1,2,4,2,2,2,2,4,1,1,6,1,2,1,1,6,1,1,1,2,2,1,1,1,5,1,1,1,2,1,2,1,1,2,3,1,2,1,2,2,5,2,2,1,1,2,1,5,1,0,0,0,0,1,1,2,13,1
856,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,NA,3,4,2,2,2,3,3,2,3,3,2,3,2,3,4,3,2,4,2,3,2,2,5,2,2,2,2,2,3,2,2,4,2,2,3,2,2,3,4,3,3,4,4,5,4,3,3,5,3,4,3,3,3,2,2,3,1,0,0,0,0,1,2,5,2
1641,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,3,4,1,1,3,3,4,1,4,2,4,2,4,3,6,1,2,6,2,1,1,2,4,2,3,2,2,2,2,2,2,5,2,2,2,1,3,2,4,4,3,5,4,3,5,1,3,6,4,4,3,2,4,4,6,2,1,0,0,0,0,1,2,5,2
190,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,1,5,1,4,4,2,4,2,3,4,3,4,3,4,3,1,3,4,3,3,2,2,5,3,3,3,2,2,2,2,3,4,2,3,2,3,3,4,3,1,4,3,4,4,4,4,3,4,3,4,5,2,3,3,3,1,0,0,0,0,1,1,2,10,1
1446,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4,4,1,1,4,3,4,1,4,4,3,3,4,2,3,1,2,3,5,3,2,1,4,3,5,2,2,1,2,2,3,5,3,4,1,2,2,3,3,1,2,4,1,4,4,1,2,3,4,2,2,2,5,1,4,1,0,0,0,1,1,1,2,14,1
1982,11,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,2,6,2,5,2,2,2,5,2,3,3,4,5,3,3,3,4,4,4,2,4,4,3,3,2,5,3,5,3,4,1,3,2,4,5,5,2,3,3,3,4,0,0,0,0,1,1,2,14,1
1466,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,3,3,1,4,4,2,4,3,4,4,4,4,4,4,3,2,1,3,3,2,2,2,3,2,2,2,4,1,3,3,2,5,2,4,4,2,2,3,4,2,4,3,3,4,3,3,2,6,3,3,4,2,2,2,5,2,1,0,0,0,0,1,2,12,2
659,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,NA,3,6,2,4,4,4,4,3,4,4,4,4,4,4,5,3,4,3,4,3,2,2,5,2,2,2,2,3,3,2,3,5,2,4,2,2,3,3,2,2,3,3,4,3,4,3,3,3,3,4,2,3,3,3,2,1,0,1,1,0,0,1,2,12,2
744,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,2,5,1,4,4,4,4,1,4,2,4,4,4,4,2,1,2,2,3,1,5,3,2,6,3,3,4,3,5,6,4,1,1,4,2,6,5,2,5,1,3,3,3,5,5,2,5,5,5,6,3,4,3,3,6,2,1,0,0,0,0,6,2,4,1
197,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,NA,4,3,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,1,3,1,1,1,1,1,1,2,2,2,2,3,2,2,1,2,2,3,1,1,1,2,1,4,1,0,1,0,0,0,2,1,9,1
208,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,6,NA,1,4,1,3,4,2,4,4,4,4,4,4,5,1,1,1,3,1,4,3,3,4,3,3,2,3,3,3,3,5,3,4,2,1,2,3,5,1,4,4,2,4,6,3,5,4,5,4,4,3,6,4,3,1,0,0,0,0,1,1,2,1,1
1872,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,4,4,4,4,4,2,4,4,4,4,4,4,2,4,6,3,6,4,2,2,2,2,5,2,3,2,3,3,3,2,2,6,2,2,3,1,2,3,2,4,4,4,3,3,5,2,4,3,3,6,4,2,3,3,6,1,0,0,0,0,1,1,2,13,2
2149,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,6,3,1,2,4,4,2,4,4,1,4,2,4,3,1,5,2,2,3,3,1,6,3,2,2,4,4,5,3,3,4,2,5,4,3,3,4,4,3,5,3,3,4,5,4,4,6,4,3,5,3,4,5,3,4,1,0,0,0,0,1,2,8,2
228,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,2,2,2,2,2,4,2,2,1,2,3,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,4,3,3,6,4,1,4,2,4,4,2,2,3,2,0,0,1,0,0,5,2,5,1
386,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,5,1,3,2,3,3,2,3,1,1,1,3,2,1,1,2,1,4,2,4,3,3,4,3,2,2,4,3,3,2,4,3,4,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,0,0,1,0,0,1,2,4,2
2371,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,2,4,1,1,4,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,1,0,0,0,2,1,4,2
181,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,4,5,1,4,4,4,4,2,4,4,4,1,3,1,1,1,1,6,3,2,3,1,6,1,2,1,3,2,2,2,2,6,2,2,3,3,4,6,6,3,3,5,4,5,6,2,2,6,3,2,5,2,3,2,4,2,1,0,0,0,0,1,2,1,1
2269,4,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,4,2,1,1,2,1,2,1,2,1,1,2,1,2,2,2,1,6,1,2,1,2,6,1,1,2,2,2,2,2,2,5,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,0,1,0,0,0,1,2,8,1
2004,10,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,4,5,1,3,4,1,2,1,4,3,1,2,2,4,5,1,1,4,4,2,1,2,5,2,3,2,4,4,2,3,4,5,3,4,3,2,4,2,3,1,5,3,5,3,4,2,3,4,4,4,4,3,4,5,6,1,0,0,0,0,1,1,2,12,1
2071,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,4,3,1,4,4,1,4,1,4,4,4,4,1,2,5,1,1,4,2,1,2,3,4,1,5,2,2,2,3,3,2,6,2,2,2,1,3,1,1,2,3,4,3,3,4,1,3,4,3,4,4,2,3,2,4,4,1,0,0,0,0,1,2,6,1
155,9,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5,3,1,1,2,1,3,1,2,2,1,3,3,2,2,1,1,5,2,1,2,2,5,3,2,2,2,3,2,2,2,5,3,2,2,2,2,3,3,2,2,4,3,2,2,2,2,2,2,2,3,2,3,2,3,1,0,0,1,1,1,2,2,9,1
357,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,NA,1,4,1,4,4,4,4,1,4,4,2,4,4,2,3,4,1,5,4,4,4,1,2,1,3,3,1,1,3,2,4,4,1,4,1,4,4,1,1,1,2,2,5,2,2,2,3,2,1,1,1,3,1,2,3,3,0,1,0,0,0,6,1,5,2
2320,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,3,6,1,1,4,1,3,1,4,4,4,3,4,4,4,2,1,5,3,1,2,2,6,2,2,1,3,3,2,2,2,5,2,3,2,1,3,4,3,3,3,4,2,3,2,2,2,6,3,2,3,3,1,3,3,4,1,0,0,0,0,1,2,4,2
1596,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,4,4,4,4,4,2,4,2,4,4,4,2,4,4,3,3,6,3,3,1,2,3,2,1,2,1,3,2,4,3,3,4,3,2,1,2,2,3,2,3,3,4,5,3,4,4,3,3,3,5,4,2,4,4,5,1,0,0,0,1,0,1,2,14,1
1104,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,1,3,4,4,4,4,1,1,1,4,2,4,4,4,3,4,3,5,4,3,3,2,2,3,5,2,4,3,6,3,4,2,3,2,2,3,6,3,5,3,4,3,3,2,3,5,1,2,2,3,5,4,5,2,4,2,1,0,0,0,0,1,1,9,1
2104,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,2,4,1,3,2,2,2,1,1,2,2,2,2,1,2,2,3,2,3,2,3,2,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,3,1,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,4,3,1,0,0,0,0,1,2,6,2
943,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,2,1,1,2,2,2,2,2,1,2,4,3,3,2,1,3,5,2,1,3,3,2,3,3,1,2,2,3,2,2,1,4,1,4,3,2,1,1,2,3,3,2,1,2,1,3,2,2,4,2,3,4,1,4,2,1,0,0,0,0,2,2,8,2
1570,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,4,6,2,4,4,3,4,3,4,4,4,4,4,1,5,5,4,3,4,1,4,3,5,2,4,3,3,4,2,4,4,4,4,4,3,4,3,2,6,6,6,6,6,5,5,4,4,6,6,3,5,3,6,3,1,2,1,0,0,0,0,1,2,2,2
2258,5,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,4,5,2,4,4,4,4,2,4,4,4,4,4,3,2,1,2,1,3,1,1,1,4,1,3,1,1,3,2,1,3,6,1,5,2,1,2,4,2,2,2,4,1,2,2,2,3,2,2,2,2,2,5,2,6,1,0,1,0,0,0,1,2,14,1
2043,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,5,2,4,4,4,2,2,4,4,4,1,4,2,4,1,1,4,2,3,3,2,6,4,3,2,2,3,4,2,3,4,2,3,1,3,3,4,6,1,6,5,6,6,6,6,6,6,6,6,6,5,6,1,3,2,1,0,0,0,0,1,1,11,1
658,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,5,1,4,4,3,4,2,4,4,3,2,3,4,1,1,1,4,4,3,2,3,3,1,3,3,3,3,3,3,3,4,3,4,3,4,3,3,3,1,3,3,3,4,5,3,4,6,4,2,6,1,4,3,3,1,0,0,0,0,1,1,2,5,1
412,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,4,5,1,4,2,1,4,2,2,1,2,1,3,1,6,3,1,5,1,2,2,4,4,2,3,5,4,5,6,3,2,3,1,1,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,1,1,5,2
1721,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,3,1,2,4,1,4,4,4,4,2,1,1,1,3,2,4,4,4,3,2,1,5,1,2,1,1,1,1,1,1,6,1,3,1,1,3,5,2,5,5,4,4,3,4,4,3,6,5,5,5,3,5,4,4,3,0,0,0,0,1,6,2,10,1
356,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,1,6,1,4,4,4,4,1,4,4,4,4,4,4,2,1,1,3,5,2,3,1,6,2,2,2,3,4,3,3,3,6,2,5,2,5,2,1,2,1,3,2,1,3,4,3,5,2,2,2,5,3,2,1,3,1,0,1,0,0,0,1,2,7,1
1647,7,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,4,5,1,1,4,2,3,1,4,2,4,2,4,4,3,1,1,6,1,1,1,1,6,1,3,1,1,3,1,1,1,6,1,1,1,1,1,1,3,3,4,3,3,3,3,1,3,6,2,3,2,3,2,3,3,1,0,0,1,0,1,1,2,7,1
1442,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,4,4,1,4,4,2,4,2,4,2,3,1,4,3,4,1,1,2,1,1,1,1,4,1,1,1,2,3,2,2,2,4,2,2,2,1,2,4,1,1,2,2,3,1,3,1,2,5,4,1,5,2,2,2,4,1,1,0,0,0,0,1,2,11,1
1659,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,6,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,6,4,3,5,6,6,5,6,6,6,1,4,2,1,0,0,0,0,1,2,9,1
1222,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,NA,3,5,1,4,4,4,4,2,4,4,4,2,4,1,5,3,5,5,4,3,5,5,5,4,3,3,2,3,3,3,4,4,2,3,3,2,3,3,5,3,5,4,4,4,3,3,4,6,5,4,3,5,4,2,4,2,1,0,0,0,0,1,2,14,2
1711,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,4,3,3,1,4,4,4,2,4,4,4,4,1,4,1,1,3,2,4,1,1,1,4,1,1,1,1,4,3,1,1,6,3,1,1,1,2,2,4,3,6,3,3,4,5,2,4,1,2,3,4,1,5,1,4,1,0,0,0,0,1,1,2,14,1
1968,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,4,1,1,4,4,4,3,4,4,3,2,1,3,4,1,1,4,2,1,3,2,5,1,2,2,3,1,3,3,2,6,3,3,1,1,2,2,4,2,3,4,3,4,3,2,3,4,3,3,4,3,5,3,4,4,0,0,1,0,0,6,1,14,2
109,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,NA,3,5,1,2,4,3,3,2,4,4,4,2,2,2,4,2,3,4,2,2,3,3,4,1,2,2,3,3,2,3,3,4,3,2,2,3,3,4,3,3,3,3,1,3,3,2,3,6,2,5,2,3,5,4,4,1,1,0,0,0,0,1,2,14,2
526,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,6,2,4,3,3,2,1,3,2,2,4,4,1,2,2,3,1,2,1,1,1,4,3,2,2,3,1,2,2,3,3,3,4,1,2,2,2,3,3,2,2,4,1,1,2,2,4,3,4,2,1,2,2,1,2,1,0,0,0,0,2,2,2,1
2236,4,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,4,1,1,3,2,4,1,3,1,3,1,3,1,3,3,2,2,3,3,2,2,2,3,3,2,2,2,1,2,1,2,1,2,2,2,2,4,2,2,2,1,3,3,2,2,2,2,3,2,2,2,2,2,4,1,0,0,1,0,0,1,2,6,1
1199,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NA,3,3,1,4,2,1,4,2,2,4,2,1,3,3,5,1,1,3,3,1,1,1,4,1,2,2,1,2,1,1,1,6,2,3,1,1,1,2,3,1,4,3,4,3,4,3,1,1,2,4,3,2,3,4,3,1,0,1,0,0,1,1,2,14,1
1035,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,4,3,1,4,4,4,4,4,4,4,4,4,4,2,5,2,2,5,3,3,2,2,5,2,3,3,3,3,4,3,3,5,2,3,4,1,3,4,6,3,6,4,5,6,4,4,3,3,3,5,6,6,4,2,4,1,0,0,1,1,0,1,2,12,1
1586,8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,4,5,1,2,4,2,4,2,4,4,4,2,4,1,1,2,3,1,2,1,2,2,4,1,1,1,5,4,2,4,1,5,1,1,1,5,2,2,4,1,6,5,3,6,3,4,5,6,4,4,6,3,3,4,6,2,1,0,0,0,0,1,2,5,2
912,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,6,4,4,4,4,4,3,4,4,4,4,4,4,5,2,6,1,3,3,4,3,3,3,4,4,3,2,2,4,3,3,2,6,4,3,3,2,5,1,2,3,4,4,5,3,6,6,5,3,5,3,3,4,6,1,1,0,0,0,0,1,2,9,1
123,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,1,2,1,1,2,2,3,1,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,1,1,1,5,2
55,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,5,3,1,2,2,4,4,1,4,4,3,4,3,1,2,3,4,5,2,1,3,1,2,3,6,1,4,4,6,2,1,2,5,1,3,6,1,2,2,1,3,6,3,4,6,4,4,2,3,1,5,4,2,3,4,3,1,0,0,0,0,1,1,2,2
283,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,6,1,3,4,1,3,1,4,3,4,2,4,4,2,1,1,3,4,3,1,1,6,2,1,1,2,2,3,2,2,3,1,4,5,4,4,2,6,1,6,5,5,6,4,5,5,6,5,5,5,6,5,3,3,2,1,0,0,0,0,1,2,6,2
766,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,5,2,4,4,4,4,1,4,4,2,4,4,4,5,2,5,5,3,2,4,3,5,3,3,3,3,4,3,2,3,5,2,3,4,2,3,2,5,1,5,3,4,5,5,3,4,3,4,3,3,4,4,3,4,1,0,0,0,0,1,1,2,10,2
127,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,5,4,4,4,1,4,1,4,3,4,4,4,1,2,1,5,2,3,1,2,2,5,1,2,1,3,2,3,3,2,3,3,3,2,2,3,2,3,1,4,4,3,4,4,1,1,6,3,2,3,3,4,1,2,2,1,0,0,0,0,1,2,4,1
1930,7,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,4,4,2,4,4,4,4,2,4,4,4,1,4,4,6,3,4,5,3,1,1,2,6,1,1,1,2,3,3,2,3,6,2,4,3,1,3,1,3,1,5,2,4,3,1,2,1,6,5,5,4,4,2,3,3,1,0,0,0,0,1,1,2,8,2
1279,8,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,3,3,1,4,4,2,4,4,4,4,4,4,2,4,5,2,2,3,5,2,2,2,3,3,2,2,2,2,1,2,2,6,2,1,3,1,2,4,5,3,5,3,4,3,4,4,4,5,1,6,6,3,5,5,6,1,0,0,1,1,1,1,2,14,NA
1955,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,4,2,4,4,1,4,3,4,3,4,3,4,2,4,1,1,3,3,1,3,1,4,1,1,1,2,1,2,2,2,4,1,3,3,3,1,1,4,1,3,2,2,1,3,2,3,6,1,5,3,1,2,2,5,2,1,0,0,0,0,6,1,9,2
409,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,4,1,4,4,1,3,2,2,3,2,3,4,2,4,4,2,1,2,1,1,4,1,2,3,2,2,2,2,2,2,5,3,4,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,3,4,1,0,1,1,0,0,2,2,7,1
1676,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,4,4,1,3,4,4,4,3,4,4,3,3,4,2,5,2,2,5,5,1,1,3,5,1,1,1,2,2,2,2,1,5,2,2,1,2,2,3,4,3,2,3,2,4,2,4,2,5,2,2,3,2,1,2,4,3,1,0,0,0,0,1,2,5,1
2073,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5,5,1,4,4,1,4,2,4,4,4,4,4,2,2,1,1,2,2,2,1,2,2,3,4,2,2,3,2,2,4,6,2,4,4,2,2,2,6,1,2,2,3,5,4,3,5,1,4,6,4,2,6,1,4,1,0,1,0,0,0,1,1,5,1
2102,4,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,4,3,1,3,2,2,2,1,3,1,2,1,1,1,3,2,1,5,3,1,1,2,5,1,2,1,1,2,2,1,2,6,1,2,3,1,2,3,4,3,3,2,3,4,4,2,4,5,2,2,3,2,3,1,5,3,1,0,0,0,0,1,2,7,2
1210,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,2,6,1,1,4,2,4,2,4,4,3,4,4,4,1,1,1,1,5,2,2,4,3,2,3,2,4,3,2,2,4,6,2,5,2,1,1,2,2,1,3,3,3,2,6,2,6,6,6,4,3,2,2,3,4,1,1,0,0,0,0,1,2,10,1
185,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,NA,4,6,1,3,4,4,3,1,4,4,2,4,4,4,5,1,1,5,2,1,3,2,6,1,2,1,2,2,3,2,2,6,2,2,2,2,2,3,3,4,3,4,3,3,3,3,4,3,4,4,3,3,4,3,6,4,0,0,0,0,1,1,2,6,1
1493,5,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,4,4,1,1,4,1,4,1,4,4,4,2,1,1,3,1,1,4,2,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,1,3,2,2,1,2,2,3,2,2,2,1,2,1,3,2,2,1,1,1,4,1,0,1,0,0,0,1,2,12,2
2365,3,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,1,2,13,1
70,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,NA,2,6,1,3,3,3,1,1,4,4,2,1,4,1,3,1,3,6,2,2,1,1,6,3,3,3,3,4,3,3,1,6,3,2,1,1,3,2,6,1,3,2,3,6,5,3,3,3,3,3,4,4,4,4,3,1,1,0,0,0,0,1,2,6,2
969,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,4,1,4,4,4,4,1,4,1,4,4,4,4,1,1,3,3,5,1,2,1,6,3,1,4,2,1,1,1,1,6,2,2,1,1,2,2,2,1,3,3,4,1,3,1,1,6,1,2,6,1,6,2,3,2,1,0,0,0,0,1,1,6,2
68,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,5,1,4,4,1,2,1,4,3,3,4,4,1,5,2,1,5,4,1,3,3,5,2,3,2,3,3,6,2,4,4,6,1,2,4,5,3,5,4,4,3,3,4,2,2,4,6,6,2,6,1,2,3,2,2,1,0,0,0,0,1,2,4,2
