CaseID,q1,q4r1,q4r2,q4r3,q4r4,q4r5,q4r6,q4r7,q4r8,q4r9,q4r10,q4r11,q56,q57,TechAttitudeMean,TechUseSocialMean,ShoppingAttitudeMean,SocialWebMean,RadioWebMean,VideoWebMean,LeaderMean,Clusters
1695,6,1,0,1,0,1,1,1,0,1,0,0,12,2,3.6,1.75,3.7,2.75,3.75,2.5,2,3
343,5,1,1,1,1,1,1,1,0,1,0,0,8,1,3,3,3,1,1,1,2.5,4
199,8,0,1,0,1,1,1,0,1,1,0,0,7,2,1.4,2.25,1.5,1.25,2.25,2,1.583333333,4
914,5,0,0,0,0,1,1,1,0,0,1,0,9,2,3.2,2.25,3.3,3,3.25,3.5,2,6
325,6,1,0,1,1,1,1,1,1,1,0,0,14,2,3,3,3.2,2.5,2.75,2.5,2.5,7
1473,5,1,0,1,0,1,1,1,1,1,0,0,7,2,3,2.5,3.7,3,3,2.25,2.083333333,3
2311,7,1,1,1,0,1,1,1,1,1,0,0,11,1,2.2,1.5,2,1.5,3,2.5,1.666666667,4
166,4,1,0,1,1,1,0,0,0,0,0,0,8,1,2.6,2.5,2.5,2,2,2,2,7
805,2,1,1,1,1,1,1,1,1,0,0,0,1,1,3.4,3.25,2.4,3.25,3.5,3.5,2.833333333,4
1152,8,0,0,1,0,1,1,1,1,0,0,0,7,1,2.6,3.25,2.9,2.75,2.75,3.5,2.25,2
1024,2,0,0,1,0,1,1,1,0,0,0,0,3,1,3.2,2.75,2.9,3.25,3.75,2.75,2.166666667,2
462,4,1,0,0,0,1,1,0,0,1,0,0,7,2,1.8,2,3.1,3.25,3.5,3.5,1.333333333,3
855,4,0,0,0,0,0,1,0,0,1,0,0,7,2,3.8,3.25,3.1,3,2,2.75,2.5,5
808,5,0,0,0,0,1,1,1,0,0,0,0,9,1,3.2,2.5,2.5,3,3.25,3.25,2.083333333,2
709,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2.8,3.25,3.9,3.75,3.5,3,3,5
1273,7,1,0,1,0,1,1,1,1,0,0,0,12,2,3.2,2,4.3,3.25,3.5,3.25,2.166666667,3
1956,3,1,0,0,0,0,1,1,0,0,0,0,7,1,3.8,4.25,4.6,3.5,2.75,3.75,3.333333333,1
1401,5,1,0,1,0,1,1,0,0,0,0,0,12,2,2.6,2,3.9,2.5,4,2,2.083333333,2
336,2,1,0,1,0,1,1,1,0,0,0,0,4,1,2.6,2.5,2.5,2.75,2.25,2,1.916666667,2
686,6,1,0,0,0,0,1,1,0,1,0,0,8,2,2.6,3,4.2,3.25,3,3.5,2.5,1
585,5,0,0,0,0,1,1,0,1,0,0,0,9,1,2.4,3,2.7,3.25,4,3.25,2.25,2
1813,5,1,0,0,0,1,1,1,0,1,0,0,9,2,1.8,2,4.7,3.25,3.25,2.75,1.583333333,3
1796,3,1,0,1,0,1,1,1,1,1,0,0,6,1,3.4,3.25,3.3,2.75,3.25,3,2.916666667,7
1692,3,1,0,0,0,1,1,1,0,0,0,0,5,2,2.4,2.5,3.3,3.25,3,2.25,2.333333333,3
2131,9,1,1,1,1,1,1,1,1,1,0,0,10,1,2.8,2.5,1.7,2.25,2,2.5,2.083333333,4
19,2,1,0,0,0,0,0,0,0,0,0,0,12,2,3.8,2.5,2.9,3.5,3.75,2.75,3.166666667,5
482,5,0,1,1,1,1,1,1,1,1,0,0,5,1,1.8,2,3.4,1.5,2.5,2.25,1.666666667,4
346,8,1,1,1,0,0,1,0,1,1,0,0,5,1,3.2,2.75,2.6,2.75,2.5,3,2.25,6
445,2,1,0,1,0,1,0,0,1,0,0,0,2,2,1.8,1.75,1.4,1.75,2,2.5,1.333333333,2
449,2,0,0,0,0,0,0,0,0,1,0,0,5,1,2.6,3.5,4.4,3.5,2.75,3.5,2.083333333,1
1889,9,1,0,0,0,1,1,1,1,1,0,0,14,2,3.8,3.25,3.2,2.5,3.75,2.5,2.75,3
2163,9,1,1,0,1,1,1,1,1,1,0,0,5,2,2.2,3.5,1.7,2,1.5,2.5,2.166666667,4
189,9,0,0,0,0,0,0,1,0,1,0,0,14,2,3.6,3.25,3.3,4,3.75,4,3,1
594,3,0,0,0,0,1,1,0,1,0,0,0,4,2,3.8,2.5,3.3,1.75,3,2.25,3,5
1718,4,1,0,1,0,0,1,0,0,0,0,0,7,2,2.8,2.25,2.8,3,3.5,2.5,2.333333333,1
2054,5,1,0,1,0,1,0,1,1,1,0,0,11,2,2.8,2.5,3.2,4,3.5,3,2.333333333,6
204,6,0,1,0,0,0,1,1,1,0,0,0,9,2,1.4,1.25,2.3,2,3,2.25,1.166666667,4
2291,6,1,0,1,0,1,1,1,1,1,0,0,8,1,3,3.25,2.6,2.25,2.75,2.5,2.333333333,7
2381,2,1,0,1,0,0,1,0,0,0,1,0,1,2,1,2.25,2.4,2.75,4,2.5,1.333333333,6
1964,2,1,1,0,0,1,1,0,0,0,0,0,4,2,2.8,2.5,3.6,3.25,3.25,2.5,2.166666667,4
1328,4,1,1,1,0,1,1,1,1,1,0,0,5,1,3,2,3.3,2.75,3.5,3,2.083333333,4
1297,2,1,0,1,0,1,1,1,0,1,0,0,8,2,3.2,2.25,2.4,3,3.25,3.5,2.25,2
1573,2,1,0,1,0,1,1,0,1,1,0,0,3,1,2.4,2.25,3.3,2.25,3.5,1.25,2.25,3
954,7,1,0,0,1,0,1,1,0,0,0,0,9,1,2,2.75,2.1,2.5,2.75,3.25,2.25,1
366,5,0,0,0,0,0,1,1,0,0,0,0,4,2,3,3,3,3,3.25,3.5,2.5,1
1425,5,1,1,0,0,1,1,1,0,1,0,0,12,2,3.2,1,4.9,2.75,2.75,2.5,1.916666667,4
2219,2,1,1,1,1,1,1,1,1,1,0,0,12,2,1.8,2.25,1.6,1.25,1.75,1.25,1.75,4
1928,5,1,0,1,1,1,1,1,1,1,0,0,14,2,2.4,2.25,3.1,3.25,3.25,2.5,1.833333333,7
665,2,1,0,0,1,1,1,0,0,0,0,0,5,1,2.4,3,1.8,2.25,2,1.5,3,7
376,2,1,0,1,1,1,1,1,1,0,0,0,7,2,2.4,2.5,2.6,1.25,2.5,1.5,1.916666667,7
1812,6,1,1,0,0,1,1,0,0,1,0,0,12,1,2.8,1.75,2.8,2.5,3.75,3.5,1.583333333,7
1743,2,1,0,1,0,1,1,1,0,0,0,0,9,2,2.4,2.75,3.1,3.25,3.75,2.5,2.416666667,2
1259,5,1,0,0,0,1,1,0,1,0,0,0,8,2,2.4,3.5,3.4,3.25,3.75,3,2.583333333,3
2033,3,1,0,0,0,1,1,1,0,1,1,0,6,2,2.4,2.75,3.5,2.5,4,2.5,2.166666667,6
831,4,0,1,1,0,1,0,0,1,0,0,0,8,2,3,3,3,2,2,2,2.5,7
1432,6,1,1,1,0,1,1,0,1,0,1,0,13,1,2.2,2.75,3,1.75,3.25,1.25,1.916666667,6
621,4,0,0,0,0,1,1,1,0,0,0,0,6,2,2.6,4.25,4.6,3.25,3.75,2.75,2.25,5
1805,3,1,0,0,0,0,1,0,1,0,0,0,6,1,2.4,3,2.3,2.75,3.25,3.5,2.25,1
1622,6,1,1,1,0,1,1,1,1,1,0,0,1,2,2.6,3,3.4,2,2.75,1.75,2.25,4
1845,7,1,0,0,0,0,1,1,1,1,0,0,14,1,3.6,3.25,3.2,3.5,3.75,3.5,3,3
2272,5,1,1,1,1,1,1,1,1,1,0,0,14,1,1,1,1.4,1,1.75,1.25,0.833333333,4
2192,4,1,1,1,1,1,1,1,1,1,0,0,8,2,2.6,2.75,2.9,2.5,1.75,2,2.416666667,4
638,10,1,0,1,0,1,1,1,1,0,0,0,9,2,2.8,2.25,2,2.75,2.75,3.5,1.666666667,3
901,5,0,0,0,0,0,0,0,0,0,0,1,14,2,4,3.25,4.2,3.75,3.75,2.75,3,8
112,4,0,0,0,0,0,1,0,0,0,0,0,14,1,2.2,3,1.6,2.5,3.25,3.25,2,1
1002,2,0,0,0,0,0,1,0,0,0,0,0,7,1,2.4,3.25,2.8,3.25,4,2.75,2.333333333,1
2003,1,1,0,1,0,1,0,0,0,0,0,0,14,2,4.6,2.25,4,4,3.75,3.5,2.666666667,5
1416,8,1,0,0,0,1,0,0,0,1,0,0,14,1,2.6,4.25,3.2,3.25,3.5,2.75,3.166666667,1
2112,2,1,0,1,0,1,1,1,1,1,0,0,11,2,1.4,1.5,1.8,1.75,2.75,1.25,1.25,7
1590,9,1,0,0,0,0,1,1,1,1,1,0,14,1,3.2,1.75,2.4,2.25,3.25,2.75,2,6
2234,2,1,1,1,0,1,0,0,1,1,0,0,6,2,2.6,2.5,2.6,2.5,1.5,1.5,1.833333333,7
1739,6,1,0,1,0,1,1,1,0,0,0,0,12,1,2.4,1.75,2.5,2,3.5,2.5,1.916666667,3
67,7,0,0,0,0,0,0,0,0,0,0,1,10,1,3,2.25,4.2,4,4,3,2.5,8
188,5,1,1,1,1,1,1,1,1,1,0,0,12,1,1.8,1.5,1.8,1,2,1.5,1.166666667,4
183,7,0,0,0,0,0,1,1,0,0,0,0,7,1,3.4,2.5,3.7,3.25,4,3.5,2.75,1
32,8,0,0,1,0,1,1,0,0,0,0,0,6,2,3.4,2,2.7,2.5,3,3.25,2,2
202,5,0,0,0,0,0,1,1,0,0,0,0,3,1,2.4,2.25,2.3,2.5,3.75,3.5,1.833333333,1
1348,3,1,0,0,0,1,1,0,1,0,0,0,7,1,3.2,2.25,3.1,2,3.25,2.25,2,3
755,4,0,0,0,0,1,1,0,1,0,0,0,6,2,2,2.5,3.4,2.5,3.25,3,1.666666667,2
447,2,1,0,1,1,1,1,0,1,1,0,0,10,1,1.6,1,1.4,2,2,3.25,1.083333333,7
1753,4,1,1,0,0,1,1,1,0,0,0,0,5,2,3,2.75,3,2,3.5,3,2.416666667,4
1382,4,1,0,0,0,1,1,1,1,1,0,0,5,2,3,3.5,3.2,2,3.5,2,2.666666667,3
1434,4,1,1,1,1,1,1,1,1,1,0,0,8,2,1.6,1,2.4,2,3.75,2.75,1.25,4
253,3,0,0,1,1,1,1,1,1,0,0,0,7,2,1.6,1.5,1.7,1,1,1,1.166666667,4
225,5,0,0,1,0,1,1,1,1,1,0,0,9,1,3.2,2.25,3.1,3,3,3.25,2.333333333,2
2072,6,1,0,1,0,1,1,1,1,1,0,0,10,1,2.6,3,3.2,2.75,3,2.5,2.25,7
609,2,0,0,0,1,1,1,0,1,0,0,0,6,1,3,2.25,1.6,3,3.25,2.75,2.083333333,2
174,9,0,0,0,0,0,1,1,0,0,0,0,5,2,2.8,2.75,4.3,3,3.75,3.25,2.166666667,1
643,2,1,1,1,1,1,1,1,1,1,0,0,5,2,1.6,2.25,3.1,1.75,1.75,1.75,2.083333333,4
1244,2,0,0,0,0,1,1,0,1,0,0,0,1,1,2.4,2.75,2.6,2.25,3,2.5,2.166666667,2
2028,4,1,0,0,0,1,1,1,1,0,0,0,8,2,3.2,3,3.1,3.25,3.5,3.5,2.5,3
863,3,1,0,1,1,1,1,1,1,0,0,0,7,1,3,2,2.9,2,3.5,1.75,2.083333333,7
1082,4,0,0,0,0,0,1,0,0,0,0,0,9,1,2.6,2.75,2.1,2,3.25,3.25,2.333333333,1
1243,2,1,0,0,0,1,1,0,1,0,0,0,6,1,2.8,3,2.1,2.5,2.5,3.25,2.333333333,3
338,2,0,0,1,0,1,1,0,0,1,0,0,9,2,2.8,2,4.4,3.25,3.5,3,2.416666667,2
1491,1,1,0,0,1,1,1,1,1,0,0,0,6,2,4,2.25,3.1,3.25,3.25,3,2,3
1254,3,1,0,0,0,1,1,0,0,1,1,0,9,1,2.2,2.5,3,2.25,4,2,1.916666667,6
1947,5,1,0,0,0,0,1,0,0,0,1,0,9,2,2.8,3.25,3.2,3.25,3.5,3.25,2.5,6
1821,6,1,0,0,0,0,1,1,0,0,0,0,14,2,3,2.75,4.6,3.25,3.25,2.75,2.416666667,1
1388,3,1,1,1,0,1,1,0,1,0,0,0,5,2,2.8,3,3.4,2.75,3.75,2.5,2.5,4
46,2,0,0,0,0,0,1,0,0,0,0,0,4,1,3.2,3,3.3,3.25,3.25,2.5,2.583333333,1
1204,2,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4.25,4.8,3.25,4,4,4.166666667,8
1607,6,1,1,1,0,0,1,0,1,0,0,0,7,1,2.8,3,3.9,2.75,3.75,2.5,2.25,6
1733,5,1,0,0,0,1,1,0,1,0,0,0,8,1,2.2,3,3.6,3.25,3.5,4,2.083333333,3
203,3,0,0,0,0,1,1,0,0,0,0,0,13,1,2.4,2,2.5,2.5,3.5,3,1.75,5
1444,8,1,0,0,0,1,0,0,0,0,0,0,14,1,2.2,2,2.9,4,4,3.5,2.166666667,1
1124,3,0,0,1,0,1,1,0,1,0,0,0,11,1,2.8,2.75,3,2.5,3.5,2.75,2.083333333,2
1852,5,1,0,0,0,1,1,0,0,1,0,0,14,2,2.4,1.75,3.3,2.25,3.5,3,1.833333333,3
651,8,1,1,1,1,1,1,1,1,1,0,0,14,1,2.2,2.75,2.6,1,1.25,1.5,2.083333333,4
1108,5,0,0,0,0,0,1,1,0,1,0,0,11,2,2.8,2.5,3.2,2.5,3.25,2,2.25,1
881,4,1,0,1,0,1,0,0,1,1,0,0,7,2,3.2,2.75,3.3,2.5,2,1.5,2.083333333,7
1042,5,0,0,0,0,1,1,1,1,0,0,0,4,2,2.6,2.5,2.9,3.25,3.25,3.25,2.083333333,2
1358,8,1,0,0,0,1,1,1,1,0,0,0,14,2,2.8,2.75,4.1,3.25,2.75,3.25,2.25,3
1759,7,1,0,1,0,0,1,1,1,1,0,0,10,2,3.4,2.25,3.7,3,3.75,3.25,2.666666667,6
2058,2,1,0,0,1,1,1,0,1,0,0,0,7,2,3.4,2.25,2.9,3,3.75,3,2.25,3
1836,6,1,0,1,0,1,1,1,0,0,0,0,7,1,1.8,1.75,3,3.25,3.25,3.75,1.666666667,7
635,6,0,0,0,0,1,0,1,1,1,0,0,7,1,3.2,2.25,3.8,4,3,2.5,2.666666667,1
559,4,1,0,0,0,1,1,0,0,0,0,0,13,2,2.8,1.5,1.9,2.5,3.25,2.5,2.083333333,3
300,2,1,0,0,0,1,1,0,0,0,0,0,6,1,2,2.75,4.2,3.25,3.25,4,2.083333333,3
2390,4,1,0,1,1,1,1,1,1,1,0,0,11,2,2.8,3.25,3,2.75,1.75,1.75,2.333333333,7
1098,4,1,0,0,1,1,1,1,0,0,0,0,7,1,6,5,1.8,3.25,3.75,3.25,4.666666667,5
148,2,0,0,0,0,1,1,0,0,0,0,0,8,1,3.4,3.5,3.1,3.25,3.25,3.25,3,5
1409,5,1,0,0,0,0,1,0,0,0,0,0,8,1,3.8,4.25,4.1,3.25,3.75,3.5,3.333333333,1
1022,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1.8,2.75,3.6,2.75,3.25,3.25,2.083333333,5
120,9,0,0,0,0,1,1,1,0,0,0,0,13,1,2.4,4,2.7,2.75,3.75,3,2.25,2
971,2,0,0,0,0,1,1,0,0,1,0,0,12,1,2.6,3.5,4.3,2.75,3.75,2.5,2.666666667,5
1653,3,1,0,0,0,1,1,0,1,1,0,0,3,2,3.8,2.5,4.4,2.25,3.25,2.75,2.583333333,3
415,7,0,0,0,0,1,1,0,1,0,0,0,6,1,1.8,1.75,3.6,1,2,1.75,1.416666667,2
685,2,1,1,1,1,1,1,1,1,1,1,0,4,1,2,2.5,2.7,3,2.75,3.25,1.583333333,6
1420,4,1,0,0,0,0,1,0,1,1,0,0,14,1,3.2,2.5,3.9,2.25,3.75,2.5,2.083333333,3
469,2,0,0,0,1,0,1,0,0,0,0,0,7,2,2,3.25,3.1,2.75,3.25,3.25,2.416666667,1
661,3,1,0,1,0,1,0,0,1,0,0,0,5,1,3.6,2.5,1.4,3.25,3.5,3.25,2.5,5
71,4,0,0,0,1,1,1,1,1,0,0,0,12,2,3.4,3,3.1,2,2,2,2.5,7
81,5,0,0,0,0,1,1,1,0,0,0,0,5,1,1.8,2.5,2.9,2.75,2.75,2.5,1.666666667,2
1855,10,1,1,1,1,0,0,1,1,0,1,0,7,1,3,2.75,3.1,4,4,2,2.666666667,6
1226,3,1,0,1,0,1,1,0,0,0,0,0,4,2,3.6,2.25,3.1,3.25,3.25,2.75,2.5,2
1594,3,1,0,0,0,1,1,0,0,1,0,0,9,2,3,2.25,3.1,2.5,3,2.5,2.083333333,3
1977,2,1,0,1,0,1,1,1,1,0,0,0,7,2,1.6,2.75,2.2,3.25,3.25,3.25,1.666666667,7
1582,3,1,0,1,0,1,1,0,1,0,0,0,4,2,2.8,2,3.6,3.25,3.25,3,1.916666667,3
1983,7,1,0,0,0,1,1,0,0,0,0,0,4,2,2.4,2.5,3.5,3.25,3.25,2.75,2.333333333,3
1496,3,1,0,1,0,1,1,1,1,1,0,0,8,1,2.6,3,2.7,2.25,2.75,2.5,2.083333333,7
1621,2,1,0,0,1,1,1,1,0,1,0,0,10,2,2.2,2.25,2.1,2,3.25,2,1.75,7
2032,7,1,1,1,0,1,1,1,1,1,0,0,4,2,1.8,2,1.7,1.25,3.5,2,1.5,4
1013,2,1,0,0,0,1,1,1,1,0,0,0,6,1,1,1,1,2.5,2.5,2.75,0.833333333,2
967,2,0,0,0,0,1,1,1,0,0,0,0,6,1,2,2.5,3.1,2.75,3.25,2.75,2,2
681,5,0,0,1,0,1,1,1,1,0,0,0,10,1,1.8,2.25,3,2,2.75,2.25,1.916666667,7
161,5,0,1,0,0,1,1,1,1,1,0,0,4,1,2.6,3.25,3.6,3.25,4,4,2.083333333,2
1234,7,0,0,0,0,1,1,0,0,0,0,0,7,1,2.4,1,2.5,3.25,4,4,1.416666667,2
1645,8,1,0,1,0,1,1,1,1,0,1,0,6,2,3,2.25,2.8,3.25,3.75,3.5,2.333333333,6
1737,7,1,1,0,0,1,1,1,0,0,0,0,12,2,4,4,2,3.25,3.75,3.5,3.333333333,1
1440,4,1,0,1,0,1,1,0,0,1,0,0,7,2,2.6,1.5,3.2,3.25,3.25,3,2,2
14,5,0,0,0,0,0,0,0,0,0,0,1,14,1,2.4,2.25,1.9,4,3.25,3.75,2.416666667,8
673,2,1,0,0,0,1,1,1,1,1,0,0,7,1,2,1,2.1,2.75,2,1.75,1.583333333,7
